ID	pval	padj	log2FC	baseMean	logPval
C00811	0.048047262122652	0.143334269357491	-0.183980000000002	14.9573102564103	-4.37940196553136
C01772	0.048047262122652	0.143334269357491	-0.183980000000002	14.9573102564103	-4.37940196553136
C02656	0.048047262122652	0.143334269357491	-0.142640000000004	13.6857128205128	-4.37940196553136
C02763	0.048047262122652	0.143334269357491	-0.183980000000002	14.9573102564103	-4.37940196553136
C12621	0.048047262122652	0.143334269357491	-0.183980000000002	14.9573102564103	-4.37940196553136
C00314	0.0507152849531309	0.150032717986346	0.150419999999997	16.1529051282051	-4.30143556675279
C00547	0.0507152849531309	0.150032717986346	0.150419999999997	16.1529051282051	-4.30143556675279
C00065	0.0538582167713708	0.155744566254761	-0.171119999999997	14.5165358974359	-4.21468972632373
C00740	0.0538582167713708	0.155744566254761	-0.171119999999997	14.5165358974359	-4.21468972632373
C00109	0.0544009189171561	0.155744566254761	-0.259040000000002	15.0260205128205	-4.20022516870302
C00164	0.0544009189171561	0.155744566254761	-0.259040000000002	15.0260205128205	-4.20022516870302
C00232	0.0544009189171561	0.155744566254761	-0.259040000000002	15.0260205128205	-4.20022516870302
C00349	0.0544009189171561	0.155744566254761	-0.259040000000002	15.0260205128205	-4.20022516870302
C00626	0.0544009189171561	0.155744566254761	0.757080000000006	10.006841025641	-4.20022516870302
C06002	0.0544009189171561	0.155744566254761	-0.259040000000002	15.0260205128205	-4.20022516870302
C00135	0.0551332010852222	0.155954473189274	-0.1721	17.3849282051282	-4.18093482169044
C00157	0.0551332010852222	0.155954473189274	-0.377220000000001	11.2405769230769	-4.18093482169044
C04437	0.0551332010852222	0.155954473189274	-0.174759999999997	12.862758974359	-4.18093482169044
C00870	0.059532613785676	0.166041115205734	0.303539999999991	15.8793820512821	-4.07017595234049
C01020	0.059532613785676	0.166041115205734	0.303539999999991	15.8793820512821	-4.07017595234049
C14762	0.060102206489963	0.166041115205734	0.454040000000006	15.9431615384615	-4.0564382332194
C14767	0.060102206489963	0.166041115205734	0.454040000000006	15.9431615384615	-4.0564382332194
C14825	0.060102206489963	0.166041115205734	0.454040000000006	15.9431615384615	-4.0564382332194
C14826	0.060102206489963	0.166041115205734	0.454040000000006	15.9431615384615	-4.0564382332194
C00371	0.0618955249079866	0.167005667379734	0.162719999999998	14.2238923076923	-4.01402108447805
C00842	0.0618955249079866	0.167005667379734	-0.156459999999996	12.1099487179487	-4.01402108447805
C00864	0.0618955249079866	0.167005667379734	0.162719999999998	14.2238923076923	-4.01402108447805
C02097	0.0618955249079866	0.167005667379734	-0.156459999999996	12.1099487179487	-4.01402108447805
C00079	0.062333101205112	0.167005667379734	-0.159920000000007	17.712058974359	-4.00385769807621
C03033	0.062333101205112	0.167005667379734	-0.308100000000003	13.6255102564103	-4.00385769807621
C07527	0.062333101205112	0.167005667379734	-0.159920000000007	17.712058974359	-4.00385769807621
C11134	0.062333101205112	0.167005667379734	-0.308100000000003	13.6255102564103	-4.00385769807621
C05995	0.0653294651228545	0.174375639989574	-0.278320000000001	10.7661076923077	-3.9361223618796
C00042	0.0661612226217906	0.175277865901012	0.161860000000001	17.2611897435897	-3.91787029483482
C02170	0.0661612226217906	0.175277865901012	0.161860000000001	17.2611897435897	-3.91787029483482
C10188	0.067556796986972	0.178309761564127	0.20656	12.6483179487179	-3.8877552612884
C02739	0.0697514118683849	0.183420379357605	-0.955079999999999	9.79721794871795	-3.84163377032534
C06426	0.0719385203979428	0.187780696626983	0.311939999999996	15.2081205128205	-3.79709170275768
C06427	0.0719385203979428	0.187780696626983	0.311939999999996	15.2081205128205	-3.79709170275768
C00279	0.0722726358350671	0.187961800157134	0.138079999999999	12.8784615384615	-3.79040667839077
C00665	0.0763941770896798	0.189688768988864	0.258600000000005	12.3461769230769	-3.71039351229894
C01220	0.0763941770896798	0.189688768988864	0.258600000000005	12.3461769230769	-3.71039351229894
C01231	0.0763941770896798	0.189688768988864	0.258600000000005	12.3461769230769	-3.71039351229894
C03785	0.0763941770896798	0.189688768988864	0.258600000000005	12.3461769230769	-3.71039351229894
C04062	0.0763941770896798	0.189688768988864	0.258600000000005	12.3461769230769	-3.71039351229894
C04063	0.0763941770896798	0.189688768988864	0.258600000000005	12.3461769230769	-3.71039351229894
C06050	0.0763941770896798	0.189688768988864	-0.222279999999996	11.9030615384615	-3.71039351229894
C00190	0.0795213799770965	0.189688768988864	-0.489299999999998	10.7529051282051	-3.65251339679758
C00935	0.0795213799770965	0.189688768988864	-0.489299999999998	10.7529051282051	-3.65251339679758
C01623	0.0795213799770965	0.189688768988864	-0.489299999999998	10.7529051282051	-3.65251339679758
C00031	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C00137	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C00159	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C00221	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C00267	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C00408	0.0804173513600678	0.189688768988864	-0.144499999999997	16.718017948718	-3.63634936970984
C00795	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C00962	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C00984	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C01487	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C02336	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C05936	0.0804173513600678	0.189688768988864	-0.144499999999997	16.718017948718	-3.63634936970984
C06153	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C07130	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C07480	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C08356	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C13747	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C15923	0.0804173513600678	0.189688768988864	-0.230820000000001	14.5335205128205	-3.63634936970984
C01103	0.0852931487596397	0.199861833727209	0.12932	13.0143076923077	-3.5514263292096
C05631	0.0852931487596397	0.199861833727209	0.12932	13.0143076923077	-3.5514263292096
C15646	0.0858110354824702	0.200413931554453	-0.186000000000002	11.6346282051282	-3.54269299645476
C00360	0.0923067754858484	0.214878067524434	0.180059999999997	12.2556769230769	-3.43741964156701
C00669	0.0933655266372156	0.21663243108635	0.176780000000001	13.4784564102564	-3.42096622795701
C00956	0.107067419678325	0.246811259648087	0.362159999999998	14.1274871794872	-3.22340855615586
C02571	0.107067419678325	0.246811259648087	-0.143180000000001	17.4364076923077	-3.22340855615586
C07319	0.107532445800216	0.247081024330593	-0.115099999999998	11.2704666666667	-3.21715606453819
C08261	0.113558635822021	0.260085907850435	-0.198619999999998	14.2846743589744	-3.13849067167954
C00689	0.115404610868591	0.262619467040704	-0.236699999999997	11.6974179487179	-3.11522722840518
C05396	0.115404610868591	0.262619467040704	-0.236699999999997	11.6974179487179	-3.11522722840518
C00047	0.119245831589299	0.267925760849374	-0.129380000000005	18.3840025641026	-3.0679892592692
C00739	0.119245831589299	0.267925760849374	-0.129380000000005	18.3840025641026	-3.0679892592692
C01142	0.119245831589299	0.267925760849374	-0.129380000000005	18.3840025641026	-3.0679892592692
C01186	0.119245831589299	0.267925760849374	-0.129380000000005	18.3840025641026	-3.0679892592692
C00053	0.122025984155451	0.273307409307162	0.362860000000001	10.4743615384615	-3.03473970758549
C10462	0.122950129537931	0.274511295509217	-0.123299999999997	13.7203051282051	-3.02385483995636
C07330	0.123416846045107	0.274689531949925	-0.184240000000003	12.6687769230769	-3.01838876322851
C00245	0.143126870586803	0.317562744114469	0.108660000000008	20.2826051282051	-2.80463354635084
C01657	0.145730104988	0.322331384864424	0.117760000000001	13.2635666666667	-2.77862915413249
C00183	0.16130011729985	0.352378717793518	-0.13212	17.9220307692308	-2.63218060724408
C00431	0.16130011729985	0.352378717793518	-0.13212	17.9220307692308	-2.63218060724408
C00719	0.16130011729985	0.352378717793518	-0.13212	17.9220307692308	-2.63218060724408
C07457	0.16130011729985	0.352378717793518	-0.13212	17.9220307692308	-2.63218060724408
C00581	0.162344365297696	0.353572083930565	-0.256480000000002	12.6442102564103	-2.62287078293441
C00803	0.168698523042737	0.364060642432654	-0.163020000000007	13.6821179487179	-2.56748075201616
C08262	0.168698523042737	0.364060642432654	-0.163020000000007	13.6821179487179	-2.56748075201616
C18319	0.168698523042737	0.364060642432654	-0.163020000000007	13.6821179487179	-2.56748075201616
C04421	0.170190801077666	0.3661680871671	0.165360000000002	14.0680179487179	-2.55477503435165
C00255	0.172671219656651	0.370382374490097	0.144640000000001	13.6377923076923	-2.53390045625188
C00110	0.175079268665067	0.374416508289752	-0.106079999999997	12.1864	-2.51391983215991
C00209	0.180231596150304	0.384277577377525	-0.497780000000002	9.02499230769231	-2.47207614470416
C00637	0.182012558238035	0.386912923200613	-0.145480000000001	10.7294512820513	-2.457890100053
C16300	0.191891841817166	0.399155893248488	0.186760000000001	14.1710256410256	-2.38163471748698
C00123	0.19451822403377	0.399155893248488	-0.0944800000000043	17.5046769230769	-2.36202277005381
C00407	0.19451822403377	0.399155893248488	-0.0944800000000043	17.5046769230769	-2.36202277005381
C01412	0.19451822403377	0.399155893248488	0.132759999999996	13.2908846153846	-2.36202277005381
C01933	0.19451822403377	0.399155893248488	-0.0944800000000043	17.5046769230769	-2.36202277005381
C02378	0.19451822403377	0.399155893248488	-0.0944800000000043	17.5046769230769	-2.36202277005381
C02486	0.19451822403377	0.399155893248488	-0.0944800000000043	17.5046769230769	-2.36202277005381
C02845	0.19451822403377	0.399155893248488	0.132759999999996	13.2908846153846	-2.36202277005381
C05526	0.19451822403377	0.399155893248488	-0.228059999999999	13.7072512820513	-2.36202277005381
C06502	0.19451822403377	0.399155893248488	-0.0864599999999989	12.2381435897436	-2.36202277005381
C11135	0.19451822403377	0.399155893248488	-0.167820000000003	13.6558307692308	-2.36202277005381
C11136	0.19451822403377	0.399155893248488	-0.167820000000003	13.6558307692308	-2.36202277005381
C03017	0.196467350363556	0.40199371400036	0.201559999999994	15.4132948717949	-2.34763851462881
C05635	0.201745057176458	0.411606294814038	0.0981400000000043	12.7624307692308	-2.30939476747782
C00535	0.207255885847054	0.416860280315604	0.14396	13.2016692307692	-2.27051502157753
C00674	0.207255885847054	0.416860280315604	0.14396	13.2016692307692	-2.27051502157753
C01227	0.207255885847054	0.416860280315604	0.14396	13.2016692307692	-2.27051502157753
C03772	0.207255885847054	0.416860280315604	0.14396	13.2016692307692	-2.27051502157753
C05295	0.207255885847054	0.416860280315604	0.14396	13.2016692307692	-2.27051502157753
C02710	0.217463289876852	0.4361551859112	0.123120000000002	14.0400307692308	-2.20115621568507
C05282	0.220412806745896	0.440825613491792	-0.13804	12.7360897435897	-2.18172004297458
C05844	0.224981601819505	0.447442401377727	0.555980000000005	17.8765871794872	-2.15212106699628
C10208	0.224981601819505	0.447442401377727	0.555980000000005	17.8765871794872	-2.15212106699628
C02737	0.22698387639805	0.450163553750323	0.443079999999998	9.70937692307692	-2.13933827431713
C04332	0.230097759789933	0.45506799289931	0.111240000000002	13.9450794871795	-2.11968115719971
C00556	0.235798165067126	0.458675882733314	-0.113139999999996	10.8935717948718	-2.0843756032824
C01290	0.235798165067126	0.458675882733314	-0.366540000000001	10.4336025641026	-2.0843756032824
C01467	0.235798165067126	0.458675882733314	-0.113139999999996	10.8935717948718	-2.0843756032824
C01468	0.235798165067126	0.458675882733314	-0.113139999999996	10.8935717948718	-2.0843756032824
C01542	0.235798165067126	0.458675882733314	-0.113139999999996	10.8935717948718	-2.0843756032824
C06126	0.235798165067126	0.458675882733314	-0.366540000000001	10.4336025641026	-2.0843756032824
C01252	0.23715023602367	0.460045539827338	0.163560000000002	12.1841307692308	-2.07612679062759
C14765	0.241879564616944	0.464205624651549	0.262679999999996	16.3616666666667	-2.04763920763304
C14766	0.241879564616944	0.464205624651549	0.262679999999996	16.3616666666667	-2.04763920763304
C16346	0.241879564616944	0.464205624651549	0.262679999999996	16.3616666666667	-2.04763920763304
C11770	0.246001057897375	0.464205624651549	0.196719999999999	14.6946256410256	-2.02326357517644
C00518	0.246479312524394	0.464205624651549	-0.232040000000001	12.0124076923077	-2.02046153133056
C14828	0.246479312524394	0.464205624651549	0.30218	15.5941948717949	-2.02046153133056
C14829	0.246479312524394	0.464205624651549	0.30218	15.5941948717949	-2.02046153133056
C05949	0.247140459321529	0.464205624651549	0.235179999999996	16.1813307692308	-2.01659688153205
C05953	0.247140459321529	0.464205624651549	0.235179999999996	16.1813307692308	-2.01659688153205
C05954	0.247140459321529	0.464205624651549	0.235179999999996	16.1813307692308	-2.01659688153205
C05957	0.247140459321529	0.464205624651549	0.235179999999996	16.1813307692308	-2.01659688153205
C05958	0.247140459321529	0.464205624651549	0.235179999999996	16.1813307692308	-2.01659688153205
D00321	0.25244980406803	0.472927073583909	0.138499999999997	13.3083666666667	-1.98593153720597
C01005	0.262402826410418	0.480658924694303	-0.134459999999997	14.0317333333333	-1.93014483519687
C00180	0.267257098349327	0.480658924694303	0.159219999999998	16.6737641025641	-1.90369982844815
C00399	0.267257098349327	0.480658924694303	0.137320000000004	14.0703615384615	-1.90369982844815
C00633	0.267257098349327	0.480658924694303	0.159219999999998	16.6737641025641	-1.90369982844815
C02140	0.267257098349327	0.480658924694303	0.112680000000001	14.2265743589744	-1.90369982844815
C05477	0.267257098349327	0.480658924694303	0.112680000000001	14.2265743589744	-1.90369982844815
C05488	0.267257098349327	0.480658924694303	0.112680000000001	14.2265743589744	-1.90369982844815
C05497	0.267257098349327	0.480658924694303	0.112680000000001	14.2265743589744	-1.90369982844815
C05596	0.267257098349327	0.480658924694303	-0.129819999999997	10.8094871794872	-1.90369982844815
C00122	0.267405970161533	0.480658924694303	-0.128820000000005	14.9688153846154	-1.90289641918576
C01384	0.267405970161533	0.480658924694303	-0.128820000000005	14.9688153846154	-1.90289641918576
C01479	0.267408838386267	0.480658924694303	0.104459999999994	14.583841025641	-1.90288094476907
C01744	0.267408838386267	0.480658924694303	0.104459999999994	14.583841025641	-1.90288094476907
C05581	0.267408838386267	0.480658924694303	0.104459999999994	14.583841025641	-1.90288094476907
C05607	0.267408838386267	0.480658924694303	0.104459999999994	14.583841025641	-1.90288094476907
C11457	0.267408838386267	0.480658924694303	0.104459999999994	14.583841025641	-1.90288094476907
C08357	0.273126770676258	0.488463494156532	-0.150780000000003	11.7762512820513	-1.87235736727614
C12448	0.273126770676258	0.488463494156532	0.0962000000000032	14.5061564102564	-1.87235736727614
C03740	0.276199737045175	0.492718123874558	0.0885399999999983	13.5908076923077	-1.85621614880263
C00762	0.286436678112427	0.508425103649558	-0.144279999999998	12.0118666666667	-1.80371185388132
C01780	0.286436678112427	0.508425103649558	-0.144279999999998	12.0118666666667	-1.80371185388132
C01753	0.2898880478281	0.510298853249778	-0.164520000000001	11.8613102564103	-1.78643224301478
C15915	0.2898880478281	0.510298853249778	-0.164520000000001	11.8613102564103	-1.78643224301478
C19654	0.2898880478281	0.510298853249778	-0.164520000000001	11.8613102564103	-1.78643224301478
C00705	0.290367234806916	0.510298853249778	-0.198439999999998	11.6335384615385	-1.78404942684458
C00160	0.29210290536695	0.512081636569221	-0.137639999999996	10.5710538461538	-1.77545138705356
C00601	0.29528938273665	0.515123984626588	0.153399999999998	12.8536230769231	-1.75979861023586
C05627	0.29528938273665	0.515123984626588	0.153399999999998	12.8536230769231	-1.75979861023586
C03246	0.305783210478388	0.532122743724646	-0.134300000000001	10.5705641025641	-1.70941889951806
C00364	0.313850695823462	0.544826391282782	-0.138740000000002	11.7693923076923	-1.67184968743221
C01260	0.318107183403261	0.550868537112964	-0.244259999999999	10.6121076923077	-1.65241514412516
C00249	0.323068181713999	0.558098318776008	0.365660000000013	18.1315025641026	-1.63008942519973
C07943	0.326864639186634	0.563286150054636	-0.118580000000001	13.0319128205128	-1.61323478272384
C08362	0.330646475659232	0.567289498618818	0.277460000000005	15.677258974359	-1.59663857083007
C04299	0.331484824611687	0.567289498618818	0.110279999999999	11.5424794871795	-1.59298526967347
C15492	0.331584706939168	0.567289498618818	0.211539999999998	12.7182897435897	-1.5925506252425
C05993	0.334904480047583	0.571591780850442	-0.481899999999998	11.4636179487179	-1.57817841965133
C01530	0.340091034442644	0.579051881185317	0.353959999999994	18.1986076923077	-1.55600712099576
C00195	0.341963064723345	0.580846353955921	0.40192	12.5178179487179	-1.54808758620332
C10719	0.351269035862726	0.593811941577465	0.149939999999999	13.6170333333333	-1.50935168535278
C18166	0.351269035862726	0.593811941577465	0.149939999999999	13.6170333333333	-1.50935168535278
C01050	0.352288787356645	0.594121232834247	0.26524	10.9202794871795	-1.50516953740445
C02636	0.361917679874656	0.597213823108473	0.113340000000001	12.9452179487179	-1.46626650902142
C03087	0.361917679874656	0.597213823108473	0.113340000000001	12.9452179487179	-1.46626650902142
C16675	0.369004295365965	0.597213823108473	0.113539999999997	11.2797128205128	-1.43829048492389
C04717	0.36907142450674	0.597213823108473	0.242600000000007	16.2152102564103	-1.43802805418364
C14827	0.36907142450674	0.597213823108473	0.242600000000007	16.2152102564103	-1.43802805418364
C14831	0.36907142450674	0.597213823108473	0.242600000000007	16.2152102564103	-1.43802805418364
C00165	0.372736381420282	0.597213823108473	-0.163340000000005	11.6845461538462	-1.4237724528182
C00189	0.372736381420282	0.597213823108473	-0.101459999999998	12.7423564102564	-1.4237724528182
C00427	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C00584	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C00696	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C00878	0.373468926000228	0.597213823108473	-0.141700000000002	12.8669025641026	-1.42093988445744
C01312	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C01685	0.373468926000228	0.597213823108473	-0.141700000000002	12.8669025641026	-1.42093988445744
C02198	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C04654	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C04671	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C05960	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C06314	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C06315	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C06476	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C13807	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C13808	0.373468926000228	0.597213823108473	-0.0672399999999982	13.5008512820513	-1.42093988445744
C00258	0.379068622378863	0.604806116604478	-0.143399999999996	12.1467692307692	-1.39946905334033
C05823	0.39782339260594	0.628171687010042	-0.162439999999998	11.4955076923077	-1.32979998361179
C00440	0.399021733579618	0.628171687010042	-0.179479999999995	10.5386538461538	-1.32546076680161
C00559	0.399021733579618	0.628171687010042	-0.110200000000003	10.9521769230769	-1.32546076680161
C02137	0.399021733579618	0.628171687010042	-0.142799999999998	11.3791128205128	-1.32546076680161
C05198	0.399021733579618	0.628171687010042	-0.110200000000003	10.9521769230769	-1.32546076680161
C06470	0.399021733579618	0.628171687010042	-0.110200000000003	10.9521769230769	-1.32546076680161
C01134	0.412088570008013	0.645650735592851	-0.216080000000002	12.0147153846154	-1.27897364636588
C00148	0.414709729847464	0.645650735592851	-0.0738199999999978	14.6344487179487	-1.26982619898659
C00763	0.414709729847464	0.645650735592851	-0.0738199999999978	14.6344487179487	-1.26982619898659
C00090	0.41739956005228	0.645650735592851	0.122960000000003	11.5173564102564	-1.26049901501905
C00387	0.41739956005228	0.645650735592851	0.0671999999999979	14.6954769230769	-1.26049901501905
C00461	0.41739956005228	0.645650735592851	0.0672399999999982	12.9635205128205	-1.26049901501905
C00530	0.41739956005228	0.645650735592851	0.122960000000003	11.5173564102564	-1.26049901501905
C06044	0.41739956005228	0.645650735592851	0.0903399999999994	15.9615692307692	-1.26049901501905
C06021	0.420434076731574	0.647919667322184	0.153920000000006	16.2749051282051	-1.25004848852908
C00163	0.424439161048737	0.647919667322184	0.06752	14.4093435897436	-1.23637032165931
C00424	0.424439161048737	0.647919667322184	0.06752	14.4093435897436	-1.23637032165931
C00937	0.424439161048737	0.647919667322184	0.06752	14.4093435897436	-1.23637032165931
C00969	0.424439161048737	0.647919667322184	0.06752	14.4093435897436	-1.23637032165931
C05235	0.424439161048737	0.647919667322184	0.06752	14.4093435897436	-1.23637032165931
C03722	0.425254316862166	0.647919667322184	-0.162660000000001	10.6591358974359	-1.23360221376877
C05512	0.43078997214902	0.651758912463468	-0.074340000000003	11.6278153846154	-1.21494342740835
C00152	0.432364010944075	0.651758912463468	-0.0603400000000001	15.1418205128205	-1.20968165366807
C01043	0.432364010944075	0.651758912463468	-0.0603400000000001	15.1418205128205	-1.20968165366807
C02037	0.432364010944075	0.651758912463468	-0.0603400000000001	15.1418205128205	-1.20968165366807
C02642	0.432364010944075	0.651758912463468	-0.0603400000000001	15.1418205128205	-1.20968165366807
C00091	0.445659502204042	0.667549043385801	0.347640000000002	9.6957717948718	-1.16598622799995
C00683	0.445659502204042	0.667549043385801	0.347640000000002	9.6957717948718	-1.16598622799995
